CustomerID,Gender,Age,Region,Tenure,SubscriptionType,MonthlyCharges,TotalSpend,NumOfPurchases,EngagementScore,CustomerSatisfaction,SupportTickets,PaymentMethod,AutoRenewal,Churn
CUST01107,Male,24,South,4,Premium,30.88,438.28,77,80,3,2,Auto-Debit,0,1
CUST01108,Female,45,West,41,Standard,114.49,4404.23,47,27,4,0,Credit Card,1,0
CUST01109,Female,36,South,54,Standard,75.12,3080.61,72,81,5,1,Auto-Debit,0,0
CUST01110,Male,37,West,22,Premium,84.96,715.39,14,27,4,1,PayPal,1,0
CUST01111,Female,61,South,14,Basic,23.49,3878.74,26,47,2,1,Auto-Debit,0,0
CUST01112,Male,56,East,19,Basic,116.1,3827.96,47,54,2,1,PayPal,1,0
CUST01113,Male,57,North,13,Standard,76.26,1589.14,94,15,1,1,Auto-Debit,1,1
CUST01114,Female,24,West,35,Basic,76.34,1104.45,13,35,4,1,PayPal,1,0
CUST01115,Female,23,East,4,Standard,114.36,4107.11,11,39,2,0,Auto-Debit,1,1
CUST01116,Female,42,West,33,Basic,112.94,1781.91,2,19,5,1,Auto-Debit,1,0
CUST01117,Male,58,West,22,Basic,42.03,4267.65,30,90,5,2,Auto-Debit,0,0
CUST01118,Female,30,East,1,Standard,113.11,409.53,24,96,4,1,UPI,1,1
CUST01119,Male,56,South,11,Premium,93.66,2596.59,82,1,4,0,PayPal,1,0
CUST01120,Male,57,West,16,Basic,21.89,1062.06,23,76,1,1,Credit Card,0,0
CUST01121,Female,39,North,4,Basic,43.98,3425.82,70,1,4,1,PayPal,1,0
CUST01122,Female,66,North,29,Standard,61.3,4986.63,75,100,5,1,Auto-Debit,1,0
CUST01123,Female,34,East,39,Basic,78.28,2180.05,7,68,4,1,PayPal,1,0
CUST01124,Female,65,North,44,Basic,90.13,681.49,47,69,2,0,Credit Card,1,0
CUST01125,Female,39,East,38,Basic,41.02,1724.83,97,49,2,0,Credit Card,0,0
CUST01126,Female,51,East,24,Standard,103.67,4479.23,10,95,4,4,Auto-Debit,0,0
CUST01127,Male,25,West,52,Premium,104.57,3875.65,85,47,3,2,Credit Card,0,0
CUST01128,Male,66,East,9,Standard,83.5,1314.62,73,23,4,3,Auto-Debit,1,0
CUST01129,Male,62,East,58,Basic,112.11,4777.27,30,80,1,1,PayPal,0,1
CUST01130,Male,35,South,8,Basic,101.3,3186.5,48,8,5,0,UPI,1,0
CUST01131,Female,41,West,14,Basic,42.16,1006.64,25,39,5,1,PayPal,1,0
CUST01132,Female,59,North,15,Premium,99.87,2947.15,89,39,4,2,UPI,1,0
CUST01133,Male,19,South,53,Standard,115.32,2366.13,24,1,3,4,Auto-Debit,1,0
CUST01134,Male,19,South,22,Basic,33.76,4134.55,12,72,5,0,Credit Card,1,0
CUST01135,Female,44,West,37,Standard,117.87,1851.97,71,5,3,0,PayPal,0,0
CUST01136,Male,31,West,15,Standard,22.5,4399.9,34,18,5,3,Credit Card,1,0
CUST01137,Female,65,South,6,Premium,72.22,4097.46,3,96,2,0,Credit Card,1,1
CUST01138,Female,56,West,1,Premium,97.39,3438.1,6,18,1,1,PayPal,0,1
CUST01139,Female,29,West,20,Basic,99.04,1441.31,59,32,5,1,Credit Card,1,0
CUST01140,Female,49,East,41,Standard,93.47,4857.58,27,60,4,2,PayPal,0,0
CUST01141,Female,45,West,36,Standard,72.94,2833.6,83,29,2,1,Credit Card,0,0
CUST01142,Male,45,East,2,Basic,85.1,4556.07,72,61,3,2,Auto-Debit,0,0
CUST01143,Female,63,South,6,Standard,89.99,1235.5,36,12,1,4,Auto-Debit,0,0
CUST01144,Female,42,South,2,Standard,69.45,4920.22,61,17,3,0,PayPal,1,0
CUST01145,Male,21,North,3,Basic,79.57,4117.08,82,1,3,0,PayPal,1,0
CUST01146,Female,43,West,7,Standard,104.64,4756.29,71,2,5,0,Auto-Debit,1,0
CUST01147,Female,53,South,20,Standard,51.29,1219.36,65,5,2,1,PayPal,1,1
CUST01148,Female,67,East,49,Basic,72.32,2267.16,5,27,1,2,Credit Card,1,0
CUST01149,Female,20,South,41,Basic,20.85,668.64,42,76,2,1,PayPal,1,0
CUST01150,Female,18,West,54,Standard,88.74,857.45,14,83,2,1,Credit Card,1,0
CUST01151,Female,34,North,41,Basic,39.54,1563,65,31,5,0,Auto-Debit,1,0
CUST01152,Female,24,North,51,Premium,68.1,4767.8,12,59,3,3,Auto-Debit,1,0
CUST01153,Female,65,South,5,Basic,41.02,3402.52,83,30,2,0,Credit Card,0,1
CUST01154,Female,22,North,25,Basic,22.35,1710.24,2,60,3,1,Credit Card,1,0
CUST01155,Female,36,West,38,Basic,68.32,4781.95,14,8,2,1,PayPal,1,0
CUST01156,Female,56,West,18,Standard,62.48,3750.71,67,66,1,1,PayPal,0,0
CUST01157,Male,63,North,1,Standard,62.51,4553.5,99,53,4,1,Credit Card,1,0
CUST01158,Female,51,East,25,Standard,40.88,4650.66,77,94,4,0,PayPal,1,0
CUST01159,Female,52,North,17,Basic,114.72,3803.69,67,78,4,0,Credit Card,1,0
CUST01160,Male,66,North,46,Premium,20.35,1367.04,14,67,5,2,Credit Card,0,0
CUST01161,Female,33,South,15,Basic,109.15,4983.63,34,16,5,1,Auto-Debit,0,0
CUST01162,Male,57,East,5,Basic,93.69,1760.44,45,58,3,1,Credit Card,0,0
CUST01163,Male,67,North,17,Basic,37.21,3424.19,9,30,5,2,UPI,1,0
CUST01164,Female,64,South,21,Basic,67.22,4255.1,10,92,4,1,Credit Card,1,0
CUST01165,Male,56,South,53,Basic,118.89,1040.72,8,74,5,0,PayPal,1,0
CUST01166,Female,44,South,55,Basic,84.37,3123.4,29,60,4,1,Credit Card,1,0
CUST01167,Female,58,West,23,Basic,32.74,2000.83,61,95,2,5,UPI,0,0
CUST01168,Female,55,South,43,Premium,65.76,1372.59,54,39,4,1,UPI,0,0
CUST01169,Male,67,South,10,Basic,66.82,256.5,39,2,4,0,UPI,1,0
CUST01170,Male,67,West,17,Standard,100.23,4385.48,33,49,1,1,Credit Card,0,0
CUST01171,Female,42,West,57,Standard,111.62,852.23,23,0,1,0,PayPal,0,0
CUST01172,Other,43,South,1,Basic,28.22,4414.96,72,7,1,1,Auto-Debit,1,0
CUST01173,Female,31,North,37,Standard,51.4,3083.31,40,61,1,0,UPI,1,0
CUST01174,Male,31,East,48,Standard,49.84,3181.07,23,63,4,0,Credit Card,1,0
CUST01175,Female,31,West,7,Basic,119.6,4177.53,59,40,3,0,Auto-Debit,1,0
CUST01176,Female,42,East,12,Premium,75.92,2645.32,50,16,1,1,PayPal,1,0
CUST01177,Female,53,West,40,Standard,107.98,1914.97,64,71,5,0,Auto-Debit,1,0
CUST01178,Male,21,South,50,Premium,62.6,866.27,56,42,5,0,Credit Card,1,0
CUST01179,Female,64,West,1,Premium,92.27,2937.99,43,96,5,0,UPI,0,0
CUST01180,Female,32,South,20,Basic,48.66,2855.2,84,89,4,0,PayPal,1,0
CUST01181,Other,49,East,44,Basic,111.18,1610.7,58,1,2,4,PayPal,1,0
CUST01182,Male,35,North,31,Basic,65.51,3080.27,12,46,2,0,PayPal,0,0
CUST01183,Female,31,South,4,Premium,100.37,2308.96,36,59,1,2,UPI,0,1
CUST01184,Female,18,East,26,Premium,45.58,4066.54,73,48,5,3,PayPal,1,0
CUST01185,Male,59,East,12,Standard,89.36,2885.53,97,92,1,0,PayPal,1,0
CUST01186,Female,37,West,22,Basic,60.52,4681.66,6,14,4,1,PayPal,0,0
CUST01187,Female,27,South,1,Basic,23.14,2686.32,32,93,5,0,Credit Card,1,0
CUST01188,Male,27,East,1,Premium,61.3,4459.98,65,49,1,0,PayPal,1,0
CUST01189,Male,41,North,3,Premium,75,2698.52,60,45,3,2,Credit Card,1,0
CUST01190,Female,51,West,53,Basic,35.18,2878.57,54,75,4,0,PayPal,0,1
CUST01191,Male,45,West,12,Basic,38.39,1960.68,24,1,4,2,Auto-Debit,1,0
CUST01192,Female,44,East,54,Basic,66.49,2120.81,29,84,4,1,PayPal,1,0
CUST01193,Male,57,South,21,Basic,54.27,4678.89,8,28,3,2,Credit Card,1,0
CUST01194,Female,18,West,13,Premium,64.07,1271.76,13,28,2,1,PayPal,1,0
CUST01195,Male,50,South,13,Standard,66.08,783,63,79,2,0,Credit Card,1,0
CUST01196,Female,21,East,53,Standard,34.01,4185.01,25,94,3,1,UPI,0,0
CUST01197,Other,24,East,41,Standard,38.12,2969.17,29,60,2,0,Credit Card,1,0
CUST01198,Other,26,South,18,Basic,104.82,1566.31,59,96,3,1,UPI,1,0
CUST01199,Female,33,North,33,Basic,36.27,2275.52,61,65,1,1,PayPal,1,0
CUST01200,Male,22,West,6,Standard,86.59,2719.55,88,43,3,0,Credit Card,1,0
CUST01201,Female,51,East,25,Standard,61.85,3042.27,91,3,2,0,UPI,1,0
CUST01202,Male,40,North,23,Basic,116.82,4141.04,26,38,3,1,Auto-Debit,1,0
CUST01203,Male,60,North,24,Basic,26.61,2092.89,84,59,3,0,Credit Card,1,0
CUST01204,Male,67,South,37,Basic,103.04,3447.21,68,48,5,0,Credit Card,1,0
CUST01205,Female,42,South,26,Basic,69.14,4206.88,22,4,3,2,Credit Card,1,0
CUST01206,Female,68,South,4,Standard,20.54,4250.11,7,65,2,0,Auto-Debit,0,0
CUST01207,Female,30,North,38,Standard,46.37,1420.38,57,44,4,1,UPI,0,1
CUST01208,Male,41,West,35,Standard,60.77,1880.83,62,59,1,2,UPI,0,0
CUST01209,Male,28,South,49,Premium,51.42,3055.55,18,7,3,1,UPI,1,0
CUST01210,Other,69,West,11,Standard,56.24,4451.71,10,49,2,3,PayPal,1,0
CUST01211,Male,68,South,36,Basic,111.67,3994.14,31,35,2,0,Credit Card,1,1
CUST01212,Male,34,North,25,Basic,56.09,3003.02,26,69,5,0,PayPal,1,0
CUST01213,Male,54,West,20,Premium,61.88,4921.92,55,40,2,1,UPI,1,0
CUST01214,Female,30,West,1,Standard,96.11,2307.14,90,9,4,3,PayPal,0,1
CUST01215,Female,44,North,30,Basic,99.38,4243.76,25,35,2,1,UPI,1,0
CUST01216,Male,37,West,4,Standard,28.41,4128.42,52,67,4,2,PayPal,1,0
CUST01217,Male,50,North,23,Standard,90.41,4558.58,18,13,1,2,Auto-Debit,1,0
CUST01218,Female,59,North,35,Premium,68.26,4940.86,24,75,3,1,Auto-Debit,1,1
CUST01219,Female,49,East,42,Premium,33.39,2579.34,15,16,1,1,Auto-Debit,1,0
CUST01220,Male,25,South,22,Standard,46.47,1139.02,8,20,3,3,Auto-Debit,1,0
CUST01221,Female,46,East,31,Standard,24.5,2412.3,43,76,1,3,Credit Card,1,0
CUST01222,Male,57,North,1,Basic,56.02,4298.65,89,96,4,0,Credit Card,0,0
CUST01223,Male,36,North,59,Standard,45.54,4213.31,99,53,3,1,Credit Card,1,0
CUST01224,Female,23,West,4,Standard,58.21,1812.66,24,12,3,2,Credit Card,0,0
CUST01225,Male,61,North,19,Standard,78.03,427.07,85,47,1,0,UPI,0,0
CUST01226,Female,56,North,30,Standard,93.23,2647.24,65,44,5,2,Credit Card,1,0
CUST01227,Male,65,North,1,Premium,80.54,2475.68,26,8,5,1,PayPal,1,0
CUST01228,Male,58,South,48,Basic,87.84,611.67,74,54,1,2,Auto-Debit,1,0
CUST01229,Other,38,East,19,Basic,106.56,4015.47,26,49,2,0,Credit Card,0,0
CUST01230,Male,39,East,52,Standard,107.38,1561.23,66,19,1,1,PayPal,0,0
CUST01231,Female,59,South,21,Premium,106.07,3299.61,40,39,4,2,Auto-Debit,0,0
CUST01232,Male,27,South,22,Premium,35.32,687.14,14,0,4,0,PayPal,1,0
CUST01233,Male,27,South,50,Standard,45.11,4331.38,33,76,2,2,Auto-Debit,1,0
CUST01234,Male,69,East,2,Premium,70.23,3748.52,57,85,5,0,UPI,1,0
CUST01235,Female,46,East,6,Standard,55.87,2064.43,39,76,4,0,UPI,0,0
CUST01236,Male,33,North,21,Basic,33.17,3221.55,1,63,4,2,PayPal,1,0
CUST01237,Female,18,East,33,Standard,48.78,1099.78,94,34,3,0,Auto-Debit,1,0
CUST01238,Male,34,West,19,Basic,117.54,4930.03,37,64,3,2,UPI,1,0
CUST01239,Other,47,East,27,Basic,54.69,4021.32,18,52,2,2,UPI,1,0
CUST01240,Male,43,South,37,Basic,61.89,3986.91,30,96,4,0,Auto-Debit,1,0
CUST01241,Female,63,East,29,Basic,20.64,936.23,27,60,1,2,UPI,1,0
CUST01242,Female,36,North,28,Basic,91.94,285.12,60,4,5,3,UPI,1,0
CUST01243,Female,38,East,34,Basic,61.36,3009.78,49,93,2,1,Credit Card,1,0
CUST01244,Female,34,South,1,Basic,30.31,891.78,30,68,1,2,Credit Card,0,0
CUST01245,Female,63,West,48,Basic,116.86,3946.08,45,88,1,0,PayPal,1,1
CUST01246,Female,57,South,25,Standard,97.74,2197.17,21,59,2,1,PayPal,1,0
CUST01247,Male,38,West,21,Standard,92.62,1825.25,54,89,2,0,PayPal,1,0
CUST01248,Male,58,North,34,Premium,115.79,553.52,16,18,4,3,UPI,1,0
CUST01249,Female,57,North,26,Premium,60.75,4981.11,81,75,5,1,Credit Card,1,0
CUST01250,Female,62,East,36,Standard,91.85,4788.85,18,56,4,1,Auto-Debit,1,0
CUST01251,Female,66,North,35,Standard,40.62,831.67,34,7,1,1,Auto-Debit,1,0
CUST01252,Female,36,North,23,Basic,89.71,1797.5,21,73,4,2,Auto-Debit,1,0
CUST01253,Male,24,South,17,Basic,21.41,2075.78,76,17,4,0,PayPal,1,0
CUST01254,Male,34,South,47,Standard,32.63,1624.65,31,10,5,1,Credit Card,1,0
CUST01255,Female,18,East,42,Standard,62.53,4685.45,10,61,3,1,PayPal,1,1
CUST01256,Male,54,East,12,Premium,21.21,3662.44,4,29,5,0,UPI,1,0
CUST01257,Male,23,East,44,Standard,66.2,4788.4,15,4,4,0,Credit Card,0,0
CUST01258,Female,43,East,20,Basic,72.28,4397.63,53,87,3,0,Auto-Debit,1,0
CUST01259,Male,19,South,39,Premium,82.16,3821.8,59,76,1,3,PayPal,1,0
CUST01260,Female,49,East,27,Standard,30.04,3545.44,55,55,5,0,Credit Card,0,0
CUST01261,Male,65,East,42,Premium,38.1,4357.58,62,35,2,1,Auto-Debit,1,0
CUST01262,Female,22,North,37,Standard,81.33,3483.92,42,26,1,0,Credit Card,0,0
CUST01263,Male,54,East,20,Basic,85.82,1105.86,28,31,3,1,UPI,0,0
CUST01264,Male,48,West,52,Basic,22.59,3311.01,7,13,1,0,Auto-Debit,1,0
CUST01265,Male,29,North,11,Basic,74.04,2672.01,11,40,2,0,Credit Card,0,0
CUST01266,Male,52,South,28,Basic,98.5,4913.09,29,65,2,3,Auto-Debit,1,0
CUST01267,Male,47,West,2,Basic,26.91,2647.83,34,3,5,1,Auto-Debit,1,0
CUST01268,Male,65,East,24,Standard,61.32,384.58,94,10,5,2,UPI,0,0
CUST01269,Female,23,North,16,Premium,52.65,1468.11,91,100,4,0,Credit Card,1,0
CUST01270,Male,32,East,12,Premium,111.37,4603.43,25,47,4,2,Auto-Debit,0,0
CUST01271,Female,32,North,16,Standard,38.58,4819.31,56,36,1,1,UPI,1,0
CUST01272,Female,33,East,36,Basic,51.84,3696.79,40,12,2,2,Credit Card,1,0
CUST01273,Female,37,West,2,Basic,109.84,472.95,87,72,1,2,Auto-Debit,0,0
CUST01274,Male,30,South,25,Standard,53.07,313,93,41,3,0,PayPal,0,0
CUST01275,Female,61,West,29,Basic,73.13,2502.06,63,26,3,0,UPI,0,0
CUST01276,Male,59,West,28,Premium,23.3,4998.43,50,65,4,1,Credit Card,1,0
CUST01277,Male,63,South,10,Premium,118.49,4372.62,11,46,1,0,Auto-Debit,1,0
CUST01278,Other,48,North,45,Basic,102.49,4678.92,60,90,3,0,Auto-Debit,1,0
CUST01279,Male,51,North,23,Standard,83.44,3193,64,75,4,1,UPI,0,0
CUST01280,Female,46,South,32,Basic,26.08,4323.8,4,11,1,1,UPI,1,1
CUST01281,Female,20,East,31,Standard,27.49,1734.55,31,66,2,0,UPI,1,0
CUST01282,Female,26,North,19,Basic,74.5,331.35,74,25,3,1,Auto-Debit,1,0
CUST01283,Female,28,West,15,Basic,48.51,4607.6,54,78,3,0,PayPal,1,0
CUST01284,Male,28,South,55,Standard,82.28,1248.47,80,26,2,3,Credit Card,1,0
CUST01285,Male,42,West,33,Standard,79.82,3696.73,56,34,4,2,PayPal,1,0
CUST01286,Female,39,North,17,Standard,103.87,3363.04,94,12,3,2,UPI,1,0
CUST01287,Male,59,South,52,Standard,48.14,959.19,99,55,2,0,Credit Card,1,0
CUST01288,Male,63,South,36,Standard,77.79,1139.74,44,68,4,1,UPI,1,0
CUST01289,Male,26,North,20,Standard,97.74,1779.55,81,42,5,1,Credit Card,0,0
CUST01290,Male,37,North,9,Premium,69.08,3833.27,5,80,4,2,UPI,0,0
CUST01291,Male,38,South,38,Premium,103.06,388.37,67,82,3,1,Auto-Debit,0,0
CUST01292,Male,27,East,3,Standard,33.13,2153.93,80,83,4,2,PayPal,1,0
CUST01293,Female,39,South,54,Standard,93.39,3392.54,68,58,3,0,Auto-Debit,0,0
CUST01294,Female,46,East,2,Standard,114.3,1023.06,9,86,4,0,UPI,1,0
CUST01295,Female,26,West,18,Basic,53.19,773.2,4,11,5,1,UPI,1,0
CUST01296,Male,22,East,23,Basic,56.63,2073.02,85,95,4,1,Credit Card,0,0
CUST01297,Male,57,East,19,Premium,28.35,1575.48,74,28,5,3,PayPal,1,1
CUST01298,Male,28,North,7,Premium,84.15,3315.66,95,4,3,1,UPI,1,0
CUST01299,Female,18,South,35,Standard,75.25,4853.93,81,48,4,1,PayPal,0,0
CUST01300,Female,59,West,50,Standard,24.03,221.45,16,63,2,0,PayPal,1,0
CUST01301,Male,18,South,20,Basic,95.22,4531.42,70,42,5,2,Auto-Debit,1,0
CUST01302,Female,56,East,20,Basic,102.93,2279.47,94,65,1,3,Auto-Debit,1,0
CUST01303,Male,63,East,19,Standard,110.71,3387.24,15,5,5,0,Credit Card,0,0
CUST01304,Female,22,East,41,Standard,74.57,4284.93,52,84,4,1,Credit Card,0,0
CUST01305,Female,66,South,16,Premium,65.26,2952.6,31,98,5,1,Credit Card,0,0
CUST01306,Female,39,East,38,Basic,107.61,667.1,94,14,4,1,Auto-Debit,1,0
CUST01307,Female,43,South,21,Standard,59.87,874.86,80,17,3,3,PayPal,1,0
CUST01308,Female,23,West,29,Basic,85.54,3988.54,44,48,3,1,UPI,1,0
CUST01309,Male,49,West,44,Premium,81.54,1299.67,36,46,2,1,Credit Card,1,0
CUST01310,Female,65,South,38,Premium,57.22,2931.38,2,1,1,0,PayPal,0,1
CUST01311,Male,28,West,45,Standard,28.69,2254.79,28,4,3,1,Auto-Debit,0,0
CUST01312,Female,27,North,59,Premium,22.14,1657.47,40,36,2,0,PayPal,0,0
CUST01313,Female,64,East,24,Standard,62.82,3977.44,63,5,1,2,UPI,1,0
CUST01314,Female,56,East,37,Basic,68.12,3709.84,63,41,2,1,PayPal,1,0
CUST01315,Male,51,East,29,Standard,102.27,3301.32,17,50,3,1,Auto-Debit,1,0
CUST01316,Female,48,North,31,Basic,61.44,1988.82,38,82,1,0,Credit Card,1,0
CUST01317,Female,29,East,45,Standard,48.12,1287.06,36,15,3,0,Credit Card,0,0
CUST01318,Female,68,South,52,Premium,66.21,2676.3,32,75,4,0,Credit Card,0,0
CUST01319,Male,61,East,39,Standard,43.8,4122.1,54,87,1,1,Credit Card,1,0
CUST01320,Male,33,South,12,Basic,29.14,2963.19,59,72,2,2,Credit Card,1,0
CUST01321,Male,55,West,30,Basic,31.3,4856.67,25,66,4,1,PayPal,1,0
CUST01322,Male,20,South,53,Basic,51.92,274.1,77,80,2,0,Credit Card,1,0
CUST01323,Female,19,South,4,Basic,21.27,4992.06,14,29,3,0,Credit Card,1,0
CUST01324,Male,69,South,30,Basic,42.02,3518.76,44,26,3,3,Auto-Debit,0,0
CUST01325,Other,22,East,5,Standard,98.75,4196.84,25,87,4,4,Credit Card,1,0
CUST01326,Male,28,North,16,Standard,43.46,1807.77,35,41,4,0,Credit Card,0,0
CUST01327,Male,42,North,27,Standard,31.07,2640.04,93,63,1,1,UPI,1,0
CUST01328,Female,52,South,4,Basic,114.91,4025.55,79,49,2,0,PayPal,0,0
CUST01329,Female,52,East,8,Basic,82.25,3851.12,79,38,5,1,PayPal,0,0
CUST01330,Female,39,North,48,Basic,26,1803.37,47,6,3,2,Credit Card,1,0
CUST01331,Female,54,West,8,Basic,26.22,1757.17,47,72,5,2,UPI,1,0
CUST01332,Female,39,West,17,Basic,81.21,3381.49,17,15,5,2,UPI,0,0
CUST01333,Male,28,East,46,Basic,74.01,4681.56,89,55,4,0,UPI,1,0
CUST01334,Other,49,West,44,Standard,26.84,2306.17,23,10,2,0,Auto-Debit,1,0
CUST01335,Other,52,West,3,Premium,42.43,1894.12,96,8,5,2,Credit Card,1,0
CUST01336,Female,48,West,27,Standard,112.9,4494.5,95,0,2,0,UPI,1,0
CUST01337,Male,62,North,52,Standard,77.2,3478.67,87,43,4,1,UPI,1,0
CUST01338,Female,25,West,34,Basic,64.03,2063.72,17,34,5,1,Credit Card,1,0
CUST01339,Male,37,South,45,Premium,45.02,474.93,29,83,5,2,Credit Card,0,0
CUST01340,Male,59,South,21,Basic,33.37,3663.15,2,50,3,0,UPI,0,0
CUST01341,Male,51,West,43,Basic,60.26,1893.86,11,7,5,1,PayPal,1,0
CUST01342,Male,21,South,24,Basic,112.24,538.72,16,70,1,2,Credit Card,1,0
CUST01343,Female,35,North,44,Basic,24.87,3138.99,51,36,4,0,PayPal,1,0
CUST01344,Female,68,East,50,Standard,119.1,1750.43,81,100,1,2,PayPal,0,0
CUST01345,Female,21,South,41,Premium,40.78,1824.59,21,83,5,0,PayPal,1,0
CUST01346,Male,37,West,29,Standard,60.88,2500.02,21,4,5,1,Credit Card,0,0
CUST01347,Male,26,East,39,Basic,24.51,3643.88,6,75,1,0,PayPal,0,0
CUST01348,Male,33,East,6,Standard,78.48,1526.39,46,20,3,0,Credit Card,0,0
CUST01349,Other,43,West,56,Standard,68.36,588.54,23,83,3,0,Credit Card,1,0
CUST01350,Male,55,South,14,Premium,86.67,2237.24,58,4,1,1,PayPal,1,0
CUST01351,Female,42,North,50,Standard,74.27,463.64,57,22,1,1,UPI,1,1
CUST01352,Female,21,South,14,Standard,59.82,3546.89,61,56,4,0,UPI,1,0
CUST01353,Male,58,South,37,Standard,93.78,4804.37,96,70,3,2,Credit Card,0,0
CUST01354,Female,62,North,52,Standard,22.5,3362.04,39,64,2,2,PayPal,1,1
CUST01355,Female,58,East,24,Basic,74.1,1521.87,45,24,5,2,PayPal,0,0
CUST01356,Female,55,North,13,Basic,31.39,1072.17,29,18,5,1,Auto-Debit,0,0
CUST01357,Female,36,North,1,Standard,63.6,1317.36,31,1,1,2,UPI,0,0
CUST01358,Male,31,West,12,Premium,99.11,1263.73,89,11,2,0,PayPal,1,0
CUST01359,Male,38,West,51,Standard,34.25,1706.39,2,41,3,0,Credit Card,1,0
CUST01360,Female,32,South,42,Premium,113.58,667.26,86,24,3,2,Credit Card,1,0
CUST01361,Female,20,West,24,Basic,108.85,4499.45,37,95,3,2,PayPal,1,0
CUST01362,Male,54,North,37,Standard,61.49,4448.58,44,47,1,0,Auto-Debit,0,1
CUST01363,Female,67,North,20,Basic,20.6,3153.13,79,81,1,2,UPI,1,0
CUST01364,Female,63,West,6,Premium,98.97,497.22,70,30,5,1,PayPal,0,0
CUST01365,Female,33,West,12,Basic,108.09,4059.2,63,57,5,0,Credit Card,1,0
CUST01366,Male,31,West,21,Standard,37.47,496.59,97,60,3,1,Auto-Debit,1,0
CUST01367,Female,26,North,3,Basic,111.62,710.82,75,43,5,1,Auto-Debit,0,0
CUST01368,Female,64,East,27,Standard,111.41,1761.42,53,8,5,0,Credit Card,1,0
CUST01369,Male,24,East,46,Premium,67.13,2271.06,76,20,3,0,Credit Card,1,0
CUST01370,Male,31,West,53,Basic,99.8,1898.67,88,53,1,3,UPI,1,0
CUST01371,Other,23,South,36,Premium,64.49,993.1,3,70,5,0,Credit Card,0,0
CUST01372,Male,38,South,17,Premium,76.4,738.22,94,12,1,2,Credit Card,1,1
CUST01373,Female,32,East,49,Basic,51.98,4325.19,19,83,2,1,PayPal,1,0
CUST01374,Female,69,West,46,Standard,35.95,1943.27,45,12,1,0,PayPal,1,0
CUST01375,Male,25,North,15,Basic,94.65,1249.28,61,51,4,1,Auto-Debit,1,0
CUST01376,Female,51,South,39,Basic,20.14,2537.56,55,27,4,3,UPI,1,0
CUST01377,Male,57,South,4,Standard,77.96,376.75,71,100,3,2,UPI,1,0
CUST01378,Female,18,North,17,Standard,106.47,3081.35,76,88,4,1,PayPal,1,1
CUST01379,Male,49,North,38,Basic,42.13,1392.75,29,45,2,2,Credit Card,1,0
CUST01380,Female,66,West,11,Basic,53.29,3071.34,48,47,1,4,Auto-Debit,1,0
CUST01381,Male,68,North,12,Premium,78.75,3147.8,72,89,1,1,Credit Card,1,0
CUST01382,Male,22,North,47,Standard,44.69,4084.28,63,96,5,0,Credit Card,1,0
CUST01383,Other,47,North,32,Basic,104.75,1303.54,21,39,5,1,PayPal,0,0
CUST01384,Male,39,East,27,Standard,56.66,2424.63,57,53,5,1,Credit Card,1,0
CUST01385,Female,37,North,44,Basic,78.16,4817.06,13,26,1,2,PayPal,1,0
CUST01386,Male,33,South,43,Basic,42.61,3690.2,27,78,1,2,UPI,0,0
CUST01387,Female,24,West,27,Standard,24.14,4881.65,68,2,5,1,Auto-Debit,0,0
CUST01388,Male,24,West,49,Standard,37.37,4651.36,96,92,1,2,Credit Card,1,0
CUST01389,Other,67,West,40,Basic,24.62,3131.59,88,94,2,0,Auto-Debit,0,0
CUST01390,Male,67,East,44,Standard,66.86,1466.87,64,58,5,1,PayPal,1,0
CUST01391,Male,19,South,29,Basic,78.66,3833.24,9,17,4,1,Auto-Debit,1,0
CUST01392,Male,64,North,9,Standard,24.47,3550.97,74,23,5,0,Credit Card,0,0
CUST01393,Male,31,South,43,Basic,29.05,3026.67,75,60,4,1,PayPal,1,0
CUST01394,Female,48,West,3,Standard,68.55,3549.58,97,56,3,0,Credit Card,1,0
CUST01395,Male,67,North,39,Basic,99.92,3145.21,7,43,4,1,UPI,1,0
CUST01396,Female,58,West,29,Standard,82.8,2693.02,11,46,2,2,UPI,1,0
CUST01397,Male,31,West,21,Standard,30.47,2196.59,28,71,1,1,PayPal,0,0
CUST01398,Male,22,West,35,Basic,108.75,414.6,94,92,2,0,PayPal,0,0
CUST01399,Female,28,South,53,Basic,111.75,4355.3,72,36,3,1,Auto-Debit,1,0
CUST01400,Female,57,South,48,Standard,52.5,4354.59,27,36,2,0,UPI,0,0
CUST01401,Male,22,West,10,Basic,81.6,3051.43,22,72,2,0,PayPal,1,1
CUST01402,Male,46,West,23,Standard,69.23,1485.84,42,44,3,1,Auto-Debit,1,0
CUST01403,Male,28,North,39,Standard,114.2,335.03,32,29,2,0,UPI,1,0
CUST01404,Female,22,West,25,Standard,70.87,206.86,14,14,3,1,Credit Card,1,0
CUST01405,Female,66,West,24,Premium,116,549.96,26,75,1,0,UPI,1,0
CUST01406,Male,49,West,20,Standard,39.93,1927.45,55,26,5,0,Credit Card,0,0
CUST01407,Female,53,West,15,Standard,54.55,1104.3,75,46,1,0,PayPal,0,0
CUST01408,Female,32,South,21,Standard,98.13,1472.28,71,46,1,3,Auto-Debit,0,0
CUST01409,Female,36,West,53,Premium,98.36,3558.37,55,30,1,2,UPI,1,0
CUST01410,Female,39,East,42,Basic,93.22,4803.92,45,76,2,0,Credit Card,1,0
CUST01411,Male,51,West,12,Premium,105.96,1192.52,30,14,1,0,UPI,1,0
